Date,Open,High,Low,Close,Volume,Adj Close
10/21/2011,123.089996,124.120003,122.720001,123.970001,278999400,114.199566
10/20/2011,121.43,122.099998,119.82,121.660004,262075600,112.071626
10/19/2011,122.379997,123.080002,120.709999,121.129997,226601300,111.583391
10/18/2011,120.139999,123.5,119.199997,122.580002,318857900,112.919117
10/17/2011,121.989998,122.550003,119.93,120.230003,202311600,110.754328
10/14/2011,121.910004,122.599998,121.230003,122.57,211397600,112.909903
10/13/2011,120.040001,120.870003,119.120003,120.510002,212538800,111.01226
10/12/2011,120.599998,122.139999,120.330002,120.75,281544900,111.233343
10/11/2011,118.870003,120.040001,118.75,119.699997,209088000,110.266093
10/10/2011,117.68,119.629997,117.669998,119.580002,230666300,110.155555
10/7/2011,117.169998,117.25,115.059998,115.709999,312657900,106.590559
10/6/2011,114.360001,116.660004,113.510002,116.489998,257800800,107.309084
10/5/2011,112.620003,114.720001,111.580002,114.419998,284108000,105.402227
10/4/2011,108.349998,112.580002,107.43,112.339996,459177500,103.486156
10/3/2011,112.489998,113.949997,109.809998,109.93,365136800,101.266098
9/30/2011,114.449997,115.449997,113.07,113.150002,288392300,104.232322
9/29/2011,117.050003,117.629997,113.93,116.050003,298108900,106.903766
9/28/2011,117.779999,118.489998,114.970001,115.139999,286696800,106.065482
9/27/2011,118.529999,119.559998,116.839996,117.540001,311753900,108.276333
9/26/2011,114.610001,116.400002,112.980003,116.239998,260673700,107.078787
9/23/2011,112.110001,114.160004,112.019997,113.540001,307242500,104.591584
9/22/2011,113.25,114.209999,111.300003,112.860001,513911300,103.965177
9/21/2011,120.230003,120.599998,116.440002,116.629997,316251300,107.438049
9/20/2011,120.82,121.989998,120.010002,120.169998,218932200,110.699052
9/19/2011,119.529999,120.93,118.720001,120.309998,241517000,110.828018
9/16/2011,121.290001,121.970001,120.32,121.519997,284528300,111.942654
9/15/2011,120.650002,121.470001,119.400002,121.43,326777200,111.284006
9/14/2011,118.339996,120.800003,116.720001,119.370003,319389500,109.39613
9/13/2011,117.050003,118.18,116.220001,117.739998,272514700,107.902319
9/12/2011,114.470001,116.760002,114.050003,116.669998,305793500,106.921722
9/9/2011,117.68,119.059998,115.279999,115.919998,380195100,106.234388
9/8/2011,119.57,120.940002,118.769997,119.040001,250568200,109.093701
9/7/2011,118.760002,120.339996,118.360001,120.290001,209803200,110.239258
9/6/2011,114.389999,117.160004,114.379997,116.989998,285130500,107.214984
9/2/2011,118.419998,120.870003,117.43,117.849998,255517200,108.003128
9/1/2011,122.290001,123.400002,120.779999,120.940002,254585900,110.834949
8/31/2011,122.459999,123.510002,121.300003,122.220001,301828400,112.007998
8/30/2011,120.830002,122.43,119.260002,121.68,241315700,111.513117
8/29/2011,119.559998,121.43,118.059998,121.360001,190977200,111.219855
8/26/2011,115.690002,118.510002,113.849998,117.970001,314495900,108.113104
8/25/2011,118.730003,119.400002,115.870003,116.279999,312365400,106.564309
8/24/2011,116.190002,118.239998,115.919998,118.080002,246869700,108.213914
8/23/2011,113.150002,116.57,112.580002,116.440002,331136600,106.710943
8/22/2011,115.169998,115.230003,112.410004,112.730003,275090600,103.31093
8/19/2011,112.959999,115.879997,112.5,112.639999,428281300,103.228447
8/18/2011,116.5,119.709999,113.389999,114.510002,512956300,104.942203
8/17/2011,120.25,121.199997,118.720001,119.669998,238201100,109.671059
8/16/2011,119.470001,120.690002,118.309998,119.589996,294095200,109.597742
8/15/2011,119.190002,120.739998,119,120.620003,258810600,110.541687
8/12/2011,118.400002,119.209999,117.279999,118.120003,313731600,108.250572
8/11/2011,113.260002,118.919998,112.32,117.330002,487979700,107.526579
8/10/2011,115.260002,116.279999,111.949997,112.290001,662607400,102.907692
8/9/2011,114.07,117.639999,110.269997,117.480003,717828700,107.664048
8/8/2011,116.910004,120.120003,112.019997,112.260002,702263900,102.8802
8/5/2011,121.760002,122.07,116.860001,120.080002,655619200,110.046805
8/4/2011,124.419998,124.620003,120.059998,120.260002,520721800,110.211766
8/3/2011,125.660004,126.309998,123.529999,126.169998,370830800,115.627956
8/2/2011,127.809998,128.5,125.489998,125.489998,346653800,115.004773
8/1/2011,130.839996,130.960007,127.529999,128.779999,325790900,118.01988
7/29/2011,128.910004,130.550003,127.970001,129.330002,307038400,118.523928
7/28/2011,130.600006,131.770004,130.009995,130.220001,207939900,119.339564
7/27/2011,132.589996,132.630005,130.429993,130.600006,249020100,119.687818
7/26/2011,133.740005,133.960007,133.029999,133.330002,131278200,122.189711
7/25/2011,133.300003,134.490005,133.160004,133.830002,136653800,122.647934
7/22/2011,134.520004,134.720001,133.759995,134.580002,126019400,123.335268
7/21/2011,133.399994,134.820007,132.669998,134.490005,245246300,123.252792
7/20/2011,133.070007,133.149994,132.419998,132.649994,137145400,121.566521
7/19/2011,131.339996,132.889999,131.309998,132.729996,166554900,121.639838
7/18/2011,131.080002,131.279999,129.630005,130.610001,196872100,119.696978
7/15/2011,131.660004,131.869995,130.770004,131.690002,220012800,120.686741
7/14/2011,132.169998,132.779999,130.679993,130.929993,226111800,119.990233
7/13/2011,132.089996,133.220001,131.520004,131.839996,204062600,120.824202
7/12/2011,131.690002,132.779999,131.360001,131.399994,214675700,120.420964
7/11/2011,132.75,133.179993,131.660004,131.970001,195918600,120.943344
7/8/2011,133.830002,135.360001,133.389999,134.399994,194100500,123.170301
7/7/2011,135.160004,135.699997,134.880005,135.360001,170464200,124.050095
7/6/2011,133.490005,134.139999,133.110001,133.970001,143331600,122.776236
7/5/2011,133.779999,134.080002,133.389999,133.809998,165936000,122.629601
7/1/2011,132.089996,134.100006,131.779999,133.919998,202385700,122.730411
6/30/2011,131.139999,132.179993,130.710007,131.970001,223322700,120.943344
6/29/2011,130.199997,130.929993,129.630005,130.720001,244295500,119.797787
6/28/2011,128.449997,129.630005,128.270004,129.610001,165556300,118.780532
6/27/2011,126.889999,128.429993,126.639999,127.940002,168904700,117.250069
6/24/2011,128.270004,128.369995,126.620003,126.809998,226129300,116.214481
6/23/2011,127.160004,128.639999,126.190002,128.300003,334286500,117.57999
6/22/2011,129.050003,129.809998,128.589996,128.669998,176703000,117.919071
6/21/2011,128.360001,129.699997,127.75,129.449997,193157300,118.633897
6/20/2011,126.620003,127.970001,126.580002,127.699997,159479000,117.030117
6/17/2011,127.93,127.940002,126.620003,127.050003,233284900,116.434433
6/16/2011,127.059998,127.970001,126.32,127.300003,308032800,116.08802
6/15/2011,128.240005,129.300003,126.68,127.019997,300958000,115.832675
6/14/2011,128.869995,129.770004,128.820007,129.320007,160570400,117.930111
6/13/2011,127.889999,128.240005,127.050003,127.699997,207599800,116.452784
6/10/2011,128.850006,128.929993,127.260002,127.599998,238629400,116.361593
6/9/2011,128.770004,129.929993,128.460007,129.399994,160964400,118.003053
6/8/2011,128.759995,129.190002,128.179993,128.419998,198696400,117.109371
6/7/2011,129.699997,130.070007,128.850006,128.960007,161660500,117.601818
6/6/2011,130.089996,130.360001,128.869995,129.039993,179951200,117.67476
6/3/2011,130.149994,131.419998,130.080002,130.419998,234690200,118.93322
6/2/2011,131.960007,132.240005,130.960007,131.729996,200466800,120.127839
6/1/2011,134.509995,134.919998,131.759995,131.869995,233094300,120.255508
5/31/2011,134.770004,134.919998,133.839996,134.899994,164731200,123.018639
5/27/2011,133.369995,133.869995,132.960007,133.509995,120921900,121.751064
5/26/2011,132.029999,133.240005,131.779999,133,164850000,121.285988
5/25/2011,131.419998,132.940002,131.380005,132.389999,151050100,120.729713
5/24/2011,132.440002,132.729996,131.699997,131.949997,147199600,120.328464
5/23/2011,131.979996,132.720001,131.589996,132.059998,168700000,120.428776
5/20/2011,134.330002,134.679993,133.360001,133.610001,182594900,121.842262
5/19/2011,134.800003,135.029999,133.940002,134.679993,119489500,122.818015
5/18/2011,133.240005,134.5,132.949997,134.360001,135217900,122.526206
5/17/2011,132.690002,133.350006,132.119995,133.169998,192686200,121.441013
5/16/2011,133.559998,134.610001,132.970001,133.190002,141675400,121.459256
5/13/2011,135.149994,135.339996,133.559998,134.039993,157444900,122.234383
5/12/2011,134.080002,135.360001,133.389999,135.080002,171550700,123.182793
5/11/2011,135.669998,135.690002,133.820007,134.440002,193564200,122.599162
5/10/2011,135.169998,136.110001,135,135.869995,114806900,123.903207
5/9/2011,134.190002,135.110001,133.979996,134.720001,114104500,122.854499
5/6/2011,134.940002,135.630005,133.679993,134.199997,222787200,122.380295
5/5/2011,134.080002,134.949997,133.020004,133.610001,226900000,121.842262
5/4/2011,135.669998,135.729996,134.229996,134.830002,182678500,122.954812
5/3/2011,135.960007,136.190002,135.039993,135.729996,138375000,123.775538
5/2/2011,137.070007,137.179993,135.949997,136.220001,126278700,124.222386
4/29/2011,136.160004,136.570007,135.979996,136.429993,115094100,124.413883
4/28/2011,135.429993,136.289993,135.410004,136.110001,124791100,124.122074
4/27/2011,135.050003,135.869995,134.5,135.669998,143031000,123.720825
4/26/2011,134.050003,135.059998,133.910004,134.789993,146600000,122.918327
4/25/2011,133.679993,133.860001,133.199997,133.639999,65757100,121.869619
4/21/2011,133.789993,133.839996,133.100006,133.779999,135935400,121.997288
4/20/2011,132.880005,133.389999,132.789993,133.100006,156133800,121.377186
4/19/2011,130.759995,131.350006,130.440002,131.309998,124258800,119.744833
4/18/2011,130.589996,132.029999,129.509995,130.559998,210759300,119.060889
4/15/2011,131.800003,132.369995,131.410004,132.039993,170006700,120.410534
4/14/2011,130.699997,131.759995,130.270004,131.559998,161220400,119.972814
4/13/2011,132.080002,132.179993,130.960007,131.460007,162059000,119.88163
4/12/2011,131.720001,131.979996,130.990005,131.470001,161187400,119.890744
4/11/2011,133,133.449997,132.139999,132.460007,121385400,120.793555
4/8/2011,133.910004,133.990005,132.309998,132.860001,147945400,121.158319
4/7/2011,133.419998,133.979996,132.660004,133.320007,170731500,121.57781
4/6/2011,133.880005,134,133.119995,133.660004,120411600,121.887861
4/5/2011,133,133.830002,132.940002,133.240005,120791500,121.504855
4/4/2011,133.429993,133.669998,132.880005,133.259995,100768900,121.523083
4/1/2011,133.410004,133.770004,132.830002,133.149994,153850100,121.422771
3/31/2011,132.600006,132.960007,132.449997,132.589996,132537100,120.912095
3/30/2011,132.550003,133.160004,132.360001,132.770004,135835000,121.076249
3/29/2011,130.869995,131.899994,130.440002,131.860001,129798800,120.246394
3/28/2011,131.580002,131.919998,130.940002,130.979996,109762400,119.443896
3/25/2011,131.240005,131.869995,130.889999,131.300003,155642800,119.735718
3/24/2011,130.399994,131.089996,129.669998,130.899994,159129800,119.37094
3/23/2011,128.929993,130,128.320007,129.660004,148603100,118.240163
3/22/2011,129.720001,129.889999,129.169998,129.289993,129538600,117.902741
3/21/2011,129.350006,130.009995,129.199997,129.740005,153992600,118.313118
3/18/2011,128.839996,128.880005,127.510002,127.760002,230435400,116.507504
3/17/2011,128,128.389999,127.099998,127.849998,254303700,116.085275
3/16/2011,128.149994,128.570007,125.279999,126.18,468670300,114.56895
3/15/2011,126.589996,129.330002,126.5,128.559998,359585400,116.72994
3/14/2011,129.990005,130.479996,129.059998,130.050003,234974100,118.082836
3/11/2011,129.520004,131.309998,129.490005,130.839996,225621800,118.800134
3/10/2011,131,131.179993,129.809998,129.940002,301291800,117.982958
3/9/2011,132.320007,132.800003,131.600006,132.389999,153806000,120.207506
3/8/2011,131.639999,133,131.070007,132.580002,174615000,120.380025
3/7/2011,132.860001,133.160004,130.740005,131.429993,216790400,119.335839
3/4/2011,133.369995,133.630005,131.600006,132.470001,277202300,120.280147
3/3/2011,132.399994,133.619995,132.389999,133.470001,176480100,121.188127
3/2/2011,130.75,131.820007,130.350006,131.210007,200277400,119.136096
3/1/2011,133.570007,133.690002,130.889999,130.929993,258565500,118.881849
2/28/2011,132.820007,133.320007,132.380005,133.149994,141585500,120.897567
2/25/2011,131.479996,132.410004,131.399994,132.330002,141686900,120.15303
2/24/2011,130.880005,131.440002,129.699997,130.929993,260431400,118.881849
2/23/2011,131.75,132.070007,130.210007,131.020004,227584000,118.963578
2/22/2011,133.119995,134.559998,131.470001,131.830002,233116400,119.69904
2/18/2011,134.369995,134.690002,134.059998,134.529999,130002400,122.150584
2/17/2011,133.460007,134.429993,133.339996,134.25,109810500,121.89635
2/16/2011,133.460007,134.009995,133.190002,133.850006,130183500,121.533164
2/15/2011,133.020004,133.220001,132.320007,133.009995,119575400,120.77045
2/14/2011,133.029999,133.539993,132.880005,133.429993,101690700,121.1518
2/11/2011,131.800003,133.279999,131.770004,133.110001,137710300,120.861253
2/10/2011,131.600006,132.470001,131.300003,132.320007,162708500,120.143955
2/9/2011,132.210007,132.630005,131.610001,132.270004,146436700,120.098553
2/8/2011,132.089996,132.639999,131.729996,132.570007,99072800,120.37095
2/7/2011,131.440002,132.399994,131.429993,131.970001,112439100,119.826156
2/4/2011,130.830002,131.199997,130.229996,131.149994,134634800,119.081606
2/3/2011,130.259995,130.979996,129.570007,130.779999,145886700,118.745658
2/2/2011,130.399994,130.839996,130.330002,130.490005,118323600,118.48235
2/1/2011,129.460007,130.970001,129.380005,130.740005,167194300,118.709345
1/31/2011,128.070007,128.779999,127.75,128.679993,149249200,116.838894
1/28/2011,130.139999,130.350006,127.510002,127.720001,295637300,115.96724
1/27/2011,129.699997,130.210007,129.470001,129.990005,123302700,118.028359
1/26/2011,129.490005,130.050003,129.229996,129.669998,141281500,117.737799
1/25/2011,128.759995,129.279999,128.110001,129.169998,167552200,117.283809
1/24/2011,128.289993,129.25,128.259995,129.100006,113715500,117.220258
1/21/2011,128.880005,129.169998,128.229996,128.369995,151462900,116.557422
1/20/2011,127.959999,128.399994,127.129997,128.080002,175745700,116.294114
1/19/2011,129.410004,129.539993,127.910004,128.25,151958400,116.448469
1/18/2011,129.179993,129.639999,129.029999,129.520004,114401300,117.601608
1/14/2011,128.190002,129.330002,128.100006,129.300003,117677900,117.401851
1/13/2011,128.630005,128.690002,128.050003,128.369995,129048400,116.557422
1/12/2011,128.210007,128.720001,127.459999,128.580002,107929200,116.748104
1/11/2011,127.440002,127.739998,126.949997,127.43,110287000,115.703925
1/10/2011,126.580002,127.160004,126.199997,126.980003,122401700,115.295337
1/7/2011,127.559998,127.769997,126.150002,127.139999,156034600,115.44061
1/6/2011,127.690002,127.830002,127.010002,127.389999,122519000,115.667605
1/5/2011,126.580002,127.720001,126.459999,127.639999,133975300,115.8946
1/4/2011,127.330002,127.370003,126.190002,126.980003,137409700,115.295337
1/3/2011,126.709999,127.599998,125.699997,127.050003,138725200,115.358895
12/31/2010,125.529999,125.870003,125.330002,125.75,91218900,114.178518
12/30/2010,125.800003,126.129997,125.529999,125.720001,76616900,114.15128
12/29/2010,125.980003,126.199997,125.900002,125.919998,58033100,114.332873
12/28/2010,125.900002,125.949997,125.5,125.830002,55309100,114.251158
12/27/2010,125.129997,125.769997,125.040001,125.650002,58126000,114.087721
12/23/2010,125.639999,125.779999,125.290001,125.599998,70053700,114.04232
12/22/2010,125.480003,125.82,125.410004,125.779999,78878100,114.205756
12/21/2010,124.989998,125.470001,124.870003,125.389999,94965500,113.851645
12/20/2010,124.639999,124.900002,123.980003,124.599998,119085500,113.134339
12/17/2010,124.080002,124.459999,123.82,124.300003,141075300,112.861949
12/16/2010,124.18,124.910004,123.75,124.82,185035200,112.741192
12/15/2010,124.440002,124.93,123.889999,124.099998,160823100,112.090865
12/14/2010,124.75,125.230003,124.290001,124.669998,147249600,112.605706
12/13/2010,125.050003,125.199997,124.519997,124.559998,133812700,112.50635
12/10/2010,124.139999,124.599998,123.730003,124.480003,117571700,112.434097
12/9/2010,123.970001,124.019997,123.150002,123.760002,123705100,111.78377
12/8/2010,122.980003,123.379997,122.410004,123.279999,138019200,111.350217
12/7/2010,123.940002,124.010002,122.760002,122.830002,206581000,110.943766
12/6/2010,122.629997,123.040001,122.5,122.760002,103050500,110.88054
12/3/2010,122.139999,123.029999,122.110001,122.889999,151288900,110.997958
12/2/2010,121.199997,122.650002,121.129997,122.559998,191213600,110.69989
12/1/2010,120.199997,121.239998,120.190002,121.010002,221037200,109.299887
11/30/2010,117.980003,119.169998,117.809998,118.489998,233930700,107.023743
11/29/2010,118.5,119.480003,117.739998,119.160004,223642300,107.628913
11/26/2010,119.160004,119.809998,118.800003,118.800003,76007800,107.303749
11/24/2010,119.199997,120.230003,119.18,120.199997,140046100,108.568266
11/23/2010,118.769997,119.019997,117.989998,118.449997,222309000,106.987613
11/22/2010,119.690002,120.239998,118.769997,120.190002,181361000,108.559239
11/19/2010,119.900002,120.339996,119.25,120.290001,156852900,108.64956
11/18/2010,119.360001,120.389999,119.349998,119.959999,197723700,108.351493
11/17/2010,118.209999,118.709999,117.860001,118.220001,172308900,106.779874
11/16/2010,119.290001,119.489998,117.589996,118.160004,299566200,106.725683
11/15/2010,120.580002,121.050003,119.980003,120.029999,163940800,108.414719
11/12/2010,120.82,121.349998,119.650002,120.199997,239068800,108.568266
11/11/2010,121.050003,121.82,120.68,121.639999,158017600,109.86892
11/10/2010,121.580002,122.160004,120.660004,122.099998,221387400,110.284405
11/9/2010,122.82,122.949997,121.120003,121.610001,186621600,109.841824
11/8/2010,122.339996,122.690002,121.940002,122.489998,156107100,110.636664
11/5/2010,122.339996,122.919998,122.18,122.720001,180654100,110.84441
11/4/2010,121.279999,122.32,119.970001,122.260002,215039400,110.428925
11/3/2010,119.68,120.019997,118.449997,119.949997,226702800,108.342459
11/2/2010,119.419998,119.75,119.099998,119.470001,158345900,107.908912
11/1/2010,119.07,119.75,117.849998,118.529999,174074800,107.059873
10/29/2010,118.279999,118.720001,118.07,118.489998,144305500,107.023743
10/28/2010,119.059998,119.110001,117.830002,118.400002,168576000,106.942456
10/27/2010,117.889999,118.510002,117.260002,118.379997,190024000,106.924387
10/26/2010,118.099998,118.839996,117.870003,118.720001,158982900,107.231489
10/25/2010,119.139999,119.760002,118.610001,118.699997,151145700,107.213421
10/22/2010,118.309998,118.529999,118,118.349998,108212400,106.897292
10/21/2010,118.400002,119.089996,117.209999,118.129997,221585500,106.69858
10/20/2010,116.940002,118.440002,116.870003,117.870003,200051800,106.463745
10/19/2010,117.190002,117.849998,116.019997,116.730003,280604700,105.434063
10/18/2010,117.739998,118.669998,117.309998,118.279999,141204800,106.834066
10/15/2010,118.279999,118.349998,116.760002,117.699997,243705000,106.310191
10/14/2010,117.809998,118.010002,116.720001,117.459999,217764300,106.093417
10/13/2010,117.660004,118.550003,117.379997,117.919998,194347200,106.508902
10/12/2010,116.269997,117.349998,115.650002,117.010002,182210000,105.686966
10/11/2010,116.720001,116.970001,116.25,116.650002,103098300,105.361803
10/8/2010,116.050003,116.860001,115.610001,116.540001,177760100,105.262447
10/7/2010,116.5,116.529999,115.190002,115.889999,164860000,104.675346
10/6/2010,116.019997,116.330002,115.559998,116.029999,148626600,104.801798
10/5/2010,114.800003,116.32,114.669998,116.040001,229634100,104.810832
10/4/2010,114.370003,114.849998,113.18,113.75,166153200,102.742434
10/1/2010,114.989998,115.120003,113.93,114.610001,174638700,103.519213
9/30/2010,115.050003,115.790001,113.589996,114.129997,287106700,103.085659
9/29/2010,114.379997,114.910004,114.019997,114.470001,179665800,103.392761
9/28/2010,114.419998,115.040001,113.18,114.669998,209207500,103.573404
9/27/2010,114.860001,114.989998,114.160004,114.269997,128761800,103.212111
9/24/2010,113.75,114.900002,113.650002,114.82,209671800,103.70889
9/23/2010,112.489998,113.669998,112.18,112.5,202354300,101.613396
9/22/2010,113.800003,114.440002,113.099998,113.419998,191322400,102.444367
9/21/2010,114.300003,114.839996,113.510002,113.980003,268389100,102.95018
9/20/2010,112.879997,114.459999,112.519997,114.209999,214555200,103.157919
9/17/2010,113.040001,113.150002,112.18,112.489998,195836900,101.604362
9/16/2010,112.730003,113.120003,112.349998,113.050003,199962900,101.566428
9/15/2010,112.32,113.209999,111.980003,113.080002,168608400,101.59338
9/14/2010,112.5,113.290001,112.080002,112.650002,209823600,101.207059
9/13/2010,112.580002,112.949997,112.129997,112.720001,178503500,101.269948
9/10/2010,111.120003,111.610001,110.870003,111.480003,127819000,100.155908
9/9/2010,111.650002,111.68,110.620003,110.919998,147017900,99.652788
9/8/2010,109.860001,110.849998,109.809998,110.410004,149924400,99.194599
9/7/2010,110.370003,110.510002,109.550003,109.639999,141973700,98.502811
9/3/2010,110.540001,110.989998,109.949997,110.889999,212197300,99.625837
9/2/2010,108.720001,109.489998,108.489998,109.470001,156112200,98.350082
9/1/2010,106.730003,108.610001,106.660004,108.459999,256828100,97.442675
8/31/2010,104.919998,105.980003,104.489998,105.309998,273933100,94.612649
8/30/2010,106.580002,106.910004,105.300003,105.309998,167238600,94.612649
8/27/2010,105.889999,106.970001,104.309998,106.860001,272649000,96.005204
8/26/2010,106.440002,106.580002,104.879997,105.230003,224439500,94.540781
8/25/2010,104.949997,106.339996,104.290001,105.940002,272234800,95.178659
8/24/2010,105.949997,106.389999,104.970001,105.529999,280677800,94.810303
8/23/2010,108.040001,108.57,107.07,107.120003,163490300,96.238795
8/20/2010,107.559998,107.940002,106.75,107.529999,209714200,96.607144
8/19/2010,109.220001,109.489998,107.43,107.879997,265847600,96.92159
8/18/2010,109.540001,110.379997,108.910004,109.790001,182922100,98.637576
8/17/2010,109.190002,110.389999,108.879997,109.589996,172270300,98.457888
8/16/2010,107.57,108.610001,107.18,108.260002,147895300,97.262994
8/13/2010,108.290001,108.959999,108.18,108.309998,158698500,97.307911
8/12/2010,107.650002,109.019997,107.599998,108.629997,239542600,97.595405
8/11/2010,110.650002,110.690002,109.120003,109.300003,273406900,98.197352
8/10/2010,112.029999,112.980003,111.370003,112.379997,242916300,100.964481
8/9/2010,112.919998,113.18,112.32,112.989998,120800400,101.512518
8/6/2010,111.739998,112.57,110.919998,112.389999,239728300,100.973467
8/5/2010,112.25,112.910004,112.080002,112.849998,140473800,101.38674
8/4/2010,112.529999,113.110001,112.160004,112.970001,158171700,101.494553
8/3/2010,112.480003,112.769997,111.849998,112.220001,146657300,100.820738
8/2/2010,111.989998,112.940002,111.540001,112.760002,188263200,101.305885
7/30/2010,109.169998,110.860001,108.980003,110.269997,220070600,99.068814
7/29/2010,111.519997,111.82,109.410004,110.290001,220149100,99.086786
7/28/2010,111.32,111.660004,110.459999,110.830002,163056200,99.571934
7/27/2010,112.169998,112.290001,111.110001,111.550003,204855600,100.218798
7/26/2010,110.599998,111.669998,110.290001,111.559998,184445700,100.227777
7/23/2010,109.239998,110.57,108.93,110.410004,222020800,99.194599
7/22/2010,108.339996,109.940002,108.330002,109.459999,274781300,98.341095
7/21/2010,109.040001,109.07,106.629997,107.07,264527000,96.193871
7/20/2010,105.870003,108.559998,105.82,108.480003,258162400,97.460647
7/19/2010,107.050003,107.629997,106.220001,107.290001,186709000,96.391525
7/16/2010,109.089996,109.209999,106.449997,106.660004,282693400,95.825522
7/15/2010,109.610001,110.059998,108.169998,109.68,232337900,98.538749
7/14/2010,109.309998,110.080002,108.860001,109.650002,184426800,98.511798
7/13/2010,109.150002,110.089996,108.93,109.660004,213025900,98.520784
7/12/2010,107.599998,108.239998,107.150002,108.029999,131283600,97.056354
7/9/2010,107.129997,107.970001,106.93,107.959999,144999900,96.993465
7/8/2010,107,107.279999,105.910004,107.160004,210842100,96.274733
7/7/2010,103.129997,106.239998,103.019997,106.110001,253769400,95.331388
7/6/2010,103.639999,104.370003,101.879997,102.870003,256935300,92.420508
7/2/2010,103.110001,103.419998,101.620003,102.199997,233385200,91.818561
7/1/2010,103.150002,103.489998,101.129997,102.760002,382924800,92.321682
6/30/2010,103.919998,104.879997,102.879997,103.220001,284101700,92.734954
6/29/2010,106.019997,107.510002,103.550003,104.209999,373649500,93.624388
6/28/2010,108.029999,108.32,107.139999,107.529999,169218600,96.607144
6/25/2010,107.739998,108.419998,106.769997,107.870003,238726500,96.91261
6/24/2010,108.690002,108.830002,107.139999,107.419998,268523600,96.508317
6/23/2010,109.639999,110.029999,108.480003,109.230003,254639900,98.134463
6/22/2010,111.410004,111.900002,109.410004,109.57,239355400,98.439922
6/21/2010,113.120003,113.199997,110.790001,111.410004,213140700,100.093019
6/18/2010,111.830002,112.129997,111.370003,111.730003,174006600,100.380514
6/17/2010,112.279999,112.330002,111.050003,112.139999,263185800,100.271801
6/16/2010,111.419998,112.419998,111.199997,111.959999,216374000,100.11085
6/15/2010,110.279999,112.099998,110.089996,112,238268700,100.146618
6/14/2010,110.519997,111.120003,109.400002,109.510002,207196100,97.920146
6/11/2010,108.190002,109.75,108.120003,109.68,214128200,98.072153
6/10/2010,107.860001,109.279999,106.040001,109.150002,317890600,97.598245
6/9/2010,107.239998,108.279999,105.599998,106.050003,268023300,94.826332
6/8/2010,105.57,106.830002,104.650002,106.620003,357774300,95.336006
6/7/2010,107.199997,107.610001,105.410004,105.489998,264609100,94.325594
6/4/2010,108.610001,109.330002,106.459999,106.82,398475600,95.514837
6/3/2010,110.650002,111.059998,109.580002,110.709999,226618300,98.993143
6/2/2010,108.080002,110.339996,107.510002,110.330002,240243700,98.653362
6/1/2010,108.349998,109.949997,107.370003,107.529999,277909400,96.149694
5/28/2010,110.639999,110.720001,108.849998,109.370003,297933500,97.794963
5/27/2010,109.190002,110.800003,108.779999,110.760002,300870500,99.037854
5/26/2010,108.480003,109.470001,106.849998,107.169998,349719300,95.827793
5/25/2010,105.110001,107.870003,104.379997,107.82,396505200,96.409003
5/24/2010,108.519997,109.389999,107.610001,107.709999,269823000,96.310644
5/21/2010,105.910004,109.379997,105.360001,109.110001,500909400,97.562478
5/20/2010,109.379997,109.889999,107.470001,107.540001,530418300,96.158637
5/19/2010,111.769997,112.769997,110.360001,111.760002,394742700,99.93202
5/18/2010,114.879997,115.220001,112.029999,112.400002,360556800,100.504286
5/17/2010,114.199997,114.519997,111.769997,113.949997,325739800,101.890239
5/14/2010,115.120003,115.330002,112.870003,113.889999,345601400,101.836592
5/13/2010,117.129997,117.68,115.889999,115.989998,234452500,103.714339
5/12/2010,116.290001,117.620003,116.089996,117.449997,235607100,105.019821
5/11/2010,115.07,117.360001,114.910004,115.830002,317849800,103.571276
5/10/2010,115.809998,116.650002,114.910004,116.160004,396159600,103.866353
5/7/2010,112.639999,113.769997,109.410004,111.260002,637558800,99.484937
5/6/2010,116.260002,117,105,112.940002,647356600,100.987136
5/5/2010,116.559998,117.800003,115.970001,116.82,328973200,104.456499
5/4/2010,119.010002,119.029999,116.919998,117.519997,360353400,105.082412
5/3/2010,119.379997,120.68,119.199997,120.349998,182747900,107.612905
4/30/2010,120.879997,121.010002,118.779999,118.809998,270000900,106.235888
4/29/2010,120.099998,121.110001,120.07,120.860001,193775000,108.068931
4/28/2010,119.050003,119.68,118.269997,119.379997,300674100,106.745562
4/27/2010,120.650002,121.339996,118.25,118.480003,355853300,105.940818
4/26/2010,121.849998,122.120003,121.230003,121.349998,143457300,108.507071
4/23/2010,120.940002,121.860001,120.629997,121.809998,177335500,108.918386
4/22/2010,119.809998,121.169998,119.120003,121.019997,115360300,108.211994
4/21/2010,120.949997,121.230003,119.989998,120.660004,192910100,107.890101
4/20/2010,120.559998,120.980003,119.870003,120.879997,157708000,108.086812
4/19/2010,119.010002,119.93,118.470001,119.809998,217947800,107.130054
4/16/2010,120.860001,121.290001,118.75,119.360001,366786700,106.727682
4/15/2010,120.989998,121.57,120.949997,121.290001,144615300,108.453423
4/14/2010,120.269997,121.190002,120.080002,121.190002,161609000,108.364008
4/13/2010,119.620003,120.040001,119,119.830002,125043600,107.147941
4/12/2010,119.699997,120.050003,119.559998,119.739998,110279000,107.067463
4/9/2010,119.019997,119.599998,118.800003,119.550003,133006500,106.897576
4/8/2010,117.949997,118.970001,117.599998,118.769997,158704000,106.20012
4/7/2010,118.800003,119.360001,117.809998,118.360001,184576300,105.833516
4/6/2010,118.419998,119.25,118.290001,119.040001,110384200,106.441549
